,split_drug,idx
18106,train,18106
18107,train,18107
18108,val,18108
18109,train,18109
18110,train,18110
18111,train,18111
18112,val,18112
18113,val,18113
18114,val,18114
18115,train,18115
18116,train,18116
18117,train,18117
18118,train,18118
18119,train,18119
18120,train,18120
18121,train,18121
18122,test,18122
18123,test,18123
18124,train,18124
18125,train,18125
18126,val,18126
18127,train,18127
18128,train,18128
18129,train,18129
18130,train,18130
18131,train,18131
18132,train,18132
18133,train,18133
18134,train,18134
18135,test,18135
18136,train,18136
18137,val,18137
18138,test,18138
18139,train,18139
18140,train,18140
18141,val,18141
18142,train,18142
18143,train,18143
18144,train,18144
18145,train,18145
18146,train,18146
18147,test,18147
18148,train,18148
18149,train,18149
18150,val,18150
18151,train,18151
18152,train,18152
18153,train,18153
18154,val,18154
18155,train,18155
18156,train,18156
18157,train,18157
18158,train,18158
18159,train,18159
18160,val,18160
18161,val,18161
18162,test,18162
18163,train,18163
18164,train,18164
18165,train,18165
18166,val,18166
18167,train,18167
18168,val,18168
18169,train,18169
18170,train,18170
18171,train,18171
18172,train,18172
18173,train,18173
18174,train,18174
18175,train,18175
18176,test,18176
18177,test,18177
18178,train,18178
18179,train,18179
18180,train,18180
18181,val,18181
18182,train,18182
18183,train,18183
18184,train,18184
18185,test,18185
18186,train,18186
18187,train,18187
18188,train,18188
18189,train,18189
18190,train,18190
18191,train,18191
18192,train,18192
18193,train,18193
18194,val,18194
18195,val,18195
18196,train,18196
18197,train,18197
18198,train,18198
18199,train,18199
18200,train,18200
18201,train,18201
18202,train,18202
18203,train,18203
18204,train,18204
18205,train,18205
18206,train,18206
18207,train,18207
18208,train,18208
18209,train,18209
18210,train,18210
18211,train,18211
18212,test,18212
18213,test,18213
18214,val,18214
18215,train,18215
18216,test,18216
18217,val,18217
18218,test,18218
18219,train,18219
18220,train,18220
18221,train,18221
18222,val,18222
18223,val,18223
18224,test,18224
18225,train,18225
18226,val,18226
18227,train,18227
18228,train,18228
18229,train,18229
18230,train,18230
18231,test,18231
18232,train,18232
18233,train,18233
18234,val,18234
18235,train,18235
18236,train,18236
18237,test,18237
18238,val,18238
18239,train,18239
18240,train,18240
18241,test,18241
18242,test,18242
18243,test,18243
18244,train,18244
18245,train,18245
18246,train,18246
18247,test,18247
18248,train,18248
18249,test,18249
18250,train,18250
18251,train,18251
18252,test,18252
18253,train,18253
18254,train,18254
18255,train,18255
18256,train,18256
18257,train,18257
18258,train,18258
18259,train,18259
18260,train,18260
18261,train,18261
18262,train,18262
18263,val,18263
18264,train,18264
18265,train,18265
18266,test,18266
18267,test,18267
18268,val,18268
18269,train,18269
18270,test,18270
18271,train,18271
18272,train,18272
18273,train,18273
18274,train,18274
18275,val,18275
18276,test,18276
18277,test,18277
18278,train,18278
18279,train,18279
18280,train,18280
18281,train,18281
18282,test,18282
18283,train,18283
18284,train,18284
18285,train,18285
18286,train,18286
18287,train,18287
18288,test,18288
18289,test,18289
18290,train,18290
18291,train,18291
18292,train,18292
18293,train,18293
18294,train,18294
18295,train,18295
18296,val,18296
18297,train,18297
18298,test,18298
18299,val,18299
18300,val,18300
18301,train,18301
18302,train,18302
18303,train,18303
18304,train,18304
18305,train,18305
18306,train,18306
18307,train,18307
18308,train,18308
18309,train,18309
18310,train,18310
18311,train,18311
18312,train,18312
18313,val,18313
18314,train,18314
18315,val,18315
18316,train,18316
18317,train,18317
18318,train,18318
18319,train,18319
18320,train,18320
18321,train,18321
18322,val,18322
18323,test,18323
18324,test,18324
18325,test,18325
18326,train,18326
18327,train,18327
18328,train,18328
18329,train,18329
18330,train,18330
18331,train,18331
18332,val,18332
18333,train,18333
18334,train,18334
18335,test,18335
18336,train,18336
18337,train,18337
18338,train,18338
18339,train,18339
18340,val,18340
18341,val,18341
18342,val,18342
18343,train,18343
18344,train,18344
18345,val,18345
18346,test,18346
18347,test,18347
18348,train,18348
18349,val,18349
18350,train,18350
18351,train,18351
18352,train,18352
18353,train,18353
18354,train,18354
18355,train,18355
18356,train,18356
18357,test,18357
18358,val,18358
18359,train,18359
18360,test,18360
18361,train,18361
18362,train,18362
18363,train,18363
18364,train,18364
18365,train,18365
18366,train,18366
18367,train,18367
18368,test,18368
18369,train,18369
18370,val,18370
18371,train,18371
18372,val,18372
18373,train,18373
18374,train,18374
18375,train,18375
18376,train,18376
18377,test,18377
18378,val,18378
18379,train,18379
18380,test,18380
18381,test,18381
18382,test,18382
18383,train,18383
18384,train,18384
18385,test,18385
18386,train,18386
18387,train,18387
18388,train,18388
18389,train,18389
18390,train,18390
18391,val,18391
18392,train,18392
18393,train,18393
18394,train,18394
18395,train,18395
18396,train,18396
18397,train,18397
18398,train,18398
18399,train,18399
18400,train,18400
18401,test,18401
18402,train,18402
18403,val,18403
18404,train,18404
18405,train,18405
18406,test,18406
18407,train,18407
18408,train,18408
18409,train,18409
18410,train,18410
18411,val,18411
18412,val,18412
18413,test,18413
18414,train,18414
18415,train,18415
18416,train,18416
18417,test,18417
18418,val,18418
18419,train,18419
18420,train,18420
18421,val,18421
18422,val,18422
18423,train,18423
18424,train,18424
18425,train,18425
18426,train,18426
18427,train,18427
18428,val,18428
18429,train,18429
18430,test,18430
18431,test,18431
18432,train,18432
18433,train,18433
18434,train,18434
18435,train,18435
18436,val,18436
18437,train,18437
18438,test,18438
18439,train,18439
18440,train,18440
18441,train,18441
18442,train,18442
18443,train,18443
18444,train,18444
18445,test,18445
18446,train,18446
18447,train,18447
18448,train,18448
18449,train,18449
18450,train,18450
18451,train,18451
18452,test,18452
18453,train,18453
18454,val,18454
18455,val,18455
18456,test,18456
18457,val,18457
18458,val,18458
18459,test,18459
18460,train,18460
18461,train,18461
18462,train,18462
18463,train,18463
18464,test,18464
18465,test,18465
18466,test,18466
18467,train,18467
18468,train,18468
18469,test,18469
18470,test,18470
18471,test,18471
18472,train,18472
18473,val,18473
18474,train,18474
18475,train,18475
18476,val,18476
18477,train,18477
18478,val,18478
18479,train,18479
18480,test,18480
18481,train,18481
18482,train,18482
18483,val,18483
18484,test,18484
18485,train,18485
18486,train,18486
18487,val,18487
18488,val,18488
18489,train,18489
18490,train,18490
18491,train,18491
18492,train,18492
18493,test,18493
18494,train,18494
18495,train,18495
18496,train,18496
18497,train,18497
18498,train,18498
18499,val,18499
18500,train,18500
18501,train,18501
18502,test,18502
18503,train,18503
18504,train,18504
18505,train,18505
18506,train,18506
18507,train,18507
18508,train,18508
18509,train,18509
18510,train,18510
18511,val,18511
18512,val,18512
18513,test,18513
18514,train,18514
18515,train,18515
18516,train,18516
18517,val,18517
18518,train,18518
18519,train,18519
18520,train,18520
18521,train,18521
18522,train,18522
18523,train,18523
18524,val,18524
18525,val,18525
18526,train,18526
18527,train,18527
18528,train,18528
18529,train,18529
18530,train,18530
18531,train,18531
18532,train,18532
18533,val,18533
18534,train,18534
18535,val,18535
18536,val,18536
18537,val,18537
18538,train,18538
18539,test,18539
18540,train,18540
18541,train,18541
18542,test,18542
18543,train,18543
18544,train,18544
18545,train,18545
18546,train,18546
18547,train,18547
18548,train,18548
18549,train,18549
18550,train,18550
18551,train,18551
18552,val,18552
18553,train,18553
18554,val,18554
18555,val,18555
18556,train,18556
18557,train,18557
18558,train,18558
18559,train,18559
18560,train,18560
18561,test,18561
18562,train,18562
18563,train,18563
18564,train,18564
18565,train,18565
18566,test,18566
18567,train,18567
18568,train,18568
18569,test,18569
18570,train,18570
18571,train,18571
18572,train,18572
18573,val,18573
18574,train,18574
18575,test,18575
18576,test,18576
18577,train,18577
18578,train,18578
18579,train,18579
18580,train,18580
18581,train,18581
18582,train,18582
18583,train,18583
18584,train,18584
18585,val,18585
18586,val,18586
18587,test,18587
18588,val,18588
18589,train,18589
18590,train,18590
18591,test,18591
18592,val,18592
18593,test,18593
18594,train,18594
18595,test,18595
18596,train,18596
18597,train,18597
18598,val,18598
18599,train,18599
18600,train,18600
18601,train,18601
18602,train,18602
18603,train,18603
18604,train,18604
18605,test,18605
18606,train,18606
18607,train,18607
18608,train,18608
18609,test,18609
18610,test,18610
18611,train,18611
18612,train,18612
18613,train,18613
18614,train,18614
18615,test,18615
18616,train,18616
18617,test,18617
18618,val,18618
18619,train,18619
18620,val,18620
18621,train,18621
18622,train,18622
18623,train,18623
18624,train,18624
18625,val,18625
18626,train,18626
18627,train,18627
18628,val,18628
18629,train,18629
18630,train,18630
18631,val,18631
18632,test,18632
18633,train,18633
18634,val,18634
18635,val,18635
18636,train,18636
18637,train,18637
18638,train,18638
18639,train,18639
18640,val,18640
18641,train,18641
18642,val,18642
18643,train,18643
18644,train,18644
18645,train,18645
18646,val,18646
18647,test,18647
18648,train,18648
18649,val,18649
18650,train,18650
18651,train,18651
18652,train,18652
18653,train,18653
18654,val,18654
18655,train,18655
18656,val,18656
18657,test,18657
18658,test,18658
18659,train,18659
18660,train,18660
18661,train,18661
18662,val,18662
18663,test,18663
18664,train,18664
18665,train,18665
18666,test,18666
18667,train,18667
18668,val,18668
18669,train,18669
18670,train,18670
18671,train,18671
18672,val,18672
18673,train,18673
18674,train,18674
18675,train,18675
18676,test,18676
18677,train,18677
18678,train,18678
18679,train,18679
18680,test,18680
18681,train,18681
18682,train,18682
18683,train,18683
18684,train,18684
18685,train,18685
18686,train,18686
18687,train,18687
18688,train,18688
18689,train,18689
18690,train,18690
18691,train,18691
18692,train,18692
18693,val,18693
18694,val,18694
18695,train,18695
18696,train,18696
18697,train,18697
18698,train,18698
18699,test,18699
18700,train,18700
18701,val,18701
18702,val,18702
18703,train,18703
18704,train,18704
18705,val,18705
18706,val,18706
18707,val,18707
18708,train,18708
18709,train,18709
18710,train,18710
18711,val,18711
18712,val,18712
18713,test,18713
18714,val,18714
18715,train,18715
18716,test,18716
18717,test,18717
18718,val,18718
18719,train,18719
18720,train,18720
18721,train,18721
18722,train,18722
18723,train,18723
18724,train,18724
18725,val,18725
18726,val,18726
18727,val,18727
18728,train,18728
18729,train,18729
18730,train,18730
18731,train,18731
18732,test,18732
18733,train,18733
18734,train,18734
18735,val,18735
18736,train,18736
18737,train,18737
18738,train,18738
18739,train,18739
18740,train,18740
18741,train,18741
18742,train,18742
18743,val,18743
18744,train,18744
18745,train,18745
18746,test,18746
18747,train,18747
18748,train,18748
18749,val,18749
18750,train,18750
18751,train,18751
18752,train,18752
18753,train,18753
18754,train,18754
18755,train,18755
18756,train,18756
18757,train,18757
18758,test,18758
18759,test,18759
18760,train,18760
18761,val,18761
18762,test,18762
18763,test,18763
18764,train,18764
18765,train,18765
18766,test,18766
18767,test,18767
18768,test,18768
18769,test,18769
18770,train,18770
18771,train,18771
18772,train,18772
18773,test,18773
18774,train,18774
18775,train,18775
18776,train,18776
18777,train,18777
18778,train,18778
18779,train,18779
18780,train,18780
18781,train,18781
18782,test,18782
18783,train,18783
18784,train,18784
18785,train,18785
18786,val,18786
18787,val,18787
18788,test,18788
18789,train,18789
18790,train,18790
18791,train,18791
18792,train,18792
18793,train,18793
18794,train,18794
18795,test,18795
18796,train,18796
18797,train,18797
18798,train,18798
18799,train,18799
18800,train,18800
18801,train,18801
18802,train,18802
18803,train,18803
18804,train,18804
18805,train,18805
18806,train,18806
18807,train,18807
18808,train,18808
18809,train,18809
18810,train,18810
18811,train,18811
18812,test,18812
18813,train,18813
18814,val,18814
18815,train,18815
18816,train,18816
18817,train,18817
18818,train,18818
18819,train,18819
18820,train,18820
18821,train,18821
18822,train,18822
18823,train,18823
18824,val,18824
18825,val,18825
18826,train,18826
18827,train,18827
18828,train,18828
18829,train,18829
18830,train,18830
18831,train,18831
18832,val,18832
18833,train,18833
18834,train,18834
18835,val,18835
18836,train,18836
18837,train,18837
18838,train,18838
18839,test,18839
18840,test,18840
18841,train,18841
18842,test,18842
18843,val,18843
18844,val,18844
18845,train,18845
18846,train,18846
18847,train,18847
18848,val,18848
18849,train,18849
18850,train,18850
18851,train,18851
18852,train,18852
18853,train,18853
18854,test,18854
18855,train,18855
18856,val,18856
18857,train,18857
18858,train,18858
18859,train,18859
18860,train,18860
18861,train,18861
18862,train,18862
18863,val,18863
18864,train,18864
18865,train,18865
18866,train,18866
18867,train,18867
18868,test,18868
18869,test,18869
18870,train,18870
18871,train,18871
18872,train,18872
18873,train,18873
18874,train,18874
18875,train,18875
18876,train,18876
18877,train,18877
18878,val,18878
18879,test,18879
18880,train,18880
18881,train,18881
18882,train,18882
18883,train,18883
18884,val,18884
18885,train,18885
18886,train,18886
18887,val,18887
18888,train,18888
18889,train,18889
18890,train,18890
18891,val,18891
18892,train,18892
18893,train,18893
18894,test,18894
18895,train,18895
18896,val,18896
18897,train,18897
18898,val,18898
18899,val,18899
18900,val,18900
18901,train,18901
18902,train,18902
18903,train,18903
18904,train,18904
18905,train,18905
18906,train,18906
18907,train,18907
18908,train,18908
18909,test,18909
18910,val,18910
18911,train,18911
18912,train,18912
18913,train,18913
18914,train,18914
18915,val,18915
18916,train,18916
18917,train,18917
18918,train,18918
18919,train,18919
18920,val,18920
18921,train,18921
18922,train,18922
18923,val,18923
18924,train,18924
18925,train,18925
